epoch,iso,http_code,latency_ms
1782551858,2026-06-27T09:17:38Z,200,4.4
1782551859,2026-06-27T09:17:39Z,200,2.7
1782551860,2026-06-27T09:17:40Z,200,5.0
1782551861,2026-06-27T09:17:41Z,200,5.1
1782551862,2026-06-27T09:17:42Z,200,2.5
1782551863,2026-06-27T09:17:43Z,200,1.6
1782551864,2026-06-27T09:17:44Z,200,2.6
1782551865,2026-06-27T09:17:45Z,200,2.2
1782551866,2026-06-27T09:17:46Z,200,2.3
1782551867,2026-06-27T09:17:47Z,200,1.8
1782551869,2026-06-27T09:17:49Z,200,5.1
1782551870,2026-06-27T09:17:50Z,200,2.3
1782551871,2026-06-27T09:17:51Z,200,3.8
1782551872,2026-06-27T09:17:52Z,200,5.5
1782551873,2026-06-27T09:17:53Z,200,1.8
1782551874,2026-06-27T09:17:54Z,200,3.5
1782551875,2026-06-27T09:17:55Z,200,2.8
1782551876,2026-06-27T09:17:56Z,200,6.2
1782551877,2026-06-27T09:17:57Z,200,2.1
1782551878,2026-06-27T09:17:58Z,200,1.5
1782551879,2026-06-27T09:17:59Z,200,3.1
1782551880,2026-06-27T09:18:00Z,200,2.0
1782551881,2026-06-27T09:18:01Z,200,3.3
1782551882,2026-06-27T09:18:02Z,200,2.9
1782551883,2026-06-27T09:18:03Z,200,3.7
1782551884,2026-06-27T09:18:04Z,200,2.1
1782551885,2026-06-27T09:18:05Z,200,4.2
1782551886,2026-06-27T09:18:06Z,200,2.4
1782551887,2026-06-27T09:18:07Z,200,2.1
1782551888,2026-06-27T09:18:08Z,200,1.7
1782551889,2026-06-27T09:18:09Z,200,4.4
1782551890,2026-06-27T09:18:10Z,200,2.7
1782551891,2026-06-27T09:18:11Z,200,3.6
1782551892,2026-06-27T09:18:12Z,200,2.0
1782551893,2026-06-27T09:18:13Z,200,4.0
1782551894,2026-06-27T09:18:14Z,200,1.5
1782551895,2026-06-27T09:18:15Z,200,1.8
1782551896,2026-06-27T09:18:16Z,200,1.5
